"","X","id","name","copies","deck_part","deck_id","archetype"
"12015",10,6798031,"Ryzeal Cross",2,0,"ryzeal-576427","Ryzeal"
"12016",11,85106525,"Bonfire",3,0,"ryzeal-576427","Ryzeal"
"12017",12,35261759,"Pot of Desires",2,0,"ryzeal-576427","Ryzeal"
"12018",13,84211599,"Pot of Prosperity",1,0,"ryzeal-576427","Ryzeal"
"12019",14,64664373,"Metaltronus",2,0,"ryzeal-576427","Ryzeal"
"12020",15,65681983,"Crossout Designator",3,0,"ryzeal-576427","Ryzeal"
"12021",16,25311006,"Triple Tactics Talent",1,0,"ryzeal-576427","Ryzeal"
"12022",17,24224830,"Called by the Grave",1,0,"ryzeal-576427","Ryzeal"
"12023",18,10045474,"Infinite Impermanence",3,0,"ryzeal-576427","Ryzeal"
"12024",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-576427","Ryzeal"
"12025",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-576427","Ryzeal"
"12026",2,45852939,"Eclipse Twins",2,1,"ryzeal-576427","Ryzeal"
"12027",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-576427","Ryzeal"
"12028",4,6983839,"Tornado Dragon",1,1,"ryzeal-576427","Ryzeal"
"12029",5,16643334,"Starliege Photon Blast Dragon",1,1,"ryzeal-576427","Ryzeal"
"12030",6,61399402,"Light Dragon @Ignister",1,1,"ryzeal-576427","Ryzeal"
"12031",7,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-576427","Ryzeal"
"12032",8,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-576427","Ryzeal"
"12033",9,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"ryzeal-576427","Ryzeal"
"12034",10,21044178,"Abyss Dweller",1,1,"ryzeal-576427","Ryzeal"
"12035",11,9763474,"Haggard Lizardose",1,1,"ryzeal-576427","Ryzeal"
"12036",0,34267821,"Artifact Lancea",3,2,"ryzeal-576427","Ryzeal"
"12037",1,87126721,"Mulcharmy Meowls",3,2,"ryzeal-576427","Ryzeal"
"12038",2,94145021,"Droll & Lock Bird",2,2,"ryzeal-576427","Ryzeal"
"12039",3,18144507,"Harpie's Feather Duster",1,2,"ryzeal-576427","Ryzeal"
"12040",4,14532163,"Lightning Storm",1,2,"ryzeal-576427","Ryzeal"
"12041",5,2263869,"Ultimate Slayer",2,2,"ryzeal-576427","Ryzeal"
"12042",6,41420027,"Solemn Judgment",3,2,"ryzeal-576427","Ryzeal"
"12043",0,34022970,"Ext Ryzeal",3,0,"ryzeal-586345","Ryzeal"
"12044",1,8633261,"Ice Ryzeal",3,0,"ryzeal-586345","Ryzeal"
"12045",2,35844557,"Sword Ryzeal",3,0,"ryzeal-586345","Ryzeal"
"12046",3,72238166,"Node Ryzeal",1,0,"ryzeal-586345","Ryzeal"
"12047",4,14558128,"Ash Blossom & Joyous Spring",3,0,"ryzeal-586345","Ryzeal"
"12048",5,97268402,"Effect Veiler",2,0,"ryzeal-586345","Ryzeal"
"12049",6,94145021,"Droll & Lock Bird",3,0,"ryzeal-586345","Ryzeal"
"12050",7,59438930,"Ghost Ogre & Snow Rabbit",1,0,"ryzeal-586345","Ryzeal"
"12051",8,27204311,"Nibiru, the Primal Being",1,0,"ryzeal-586345","Ryzeal"
"12052",9,60394026,"Ryzeal Plugin",1,0,"ryzeal-586345","Ryzeal"
"12053",10,6798031,"Ryzeal Cross",2,0,"ryzeal-586345","Ryzeal"
"12054",11,85106525,"Bonfire",3,0,"ryzeal-586345","Ryzeal"
"12055",12,7477101,"Seventh Tachyon",1,0,"ryzeal-586345","Ryzeal"
"12056",13,23153227,"Seventh Ascension",1,0,"ryzeal-586345","Ryzeal"
"12057",14,89558743,"Small World",1,0,"ryzeal-586345","Ryzeal"
"12058",15,64664373,"Metaltronus",1,0,"ryzeal-586345","Ryzeal"
"12059",16,65681983,"Crossout Designator",3,0,"ryzeal-586345","Ryzeal"
"12060",17,25311006,"Triple Tactics Talent",2,0,"ryzeal-586345","Ryzeal"
"12061",18,84211599,"Pot of Prosperity",1,0,"ryzeal-586345","Ryzeal"
"12062",19,24224830,"Called by the Grave",1,0,"ryzeal-586345","Ryzeal"
"12063",20,10045474,"Infinite Impermanence",3,0,"ryzeal-586345","Ryzeal"
"12064",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-586345","Ryzeal"
"12065",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-586345","Ryzeal"
"12066",2,45852939,"Eclipse Twins",2,1,"ryzeal-586345","Ryzeal"
"12067",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-586345","Ryzeal"
"12068",4,61399402,"Light Dragon @Ignister",1,1,"ryzeal-586345","Ryzeal"
"12069",5,16643334,"Starliege Photon Blast Dragon",1,1,"ryzeal-586345","Ryzeal"
"12070",6,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-586345","Ryzeal"
"12071",7,2061963,"Number 104: Masquerade",1,1,"ryzeal-586345","Ryzeal"
"12072",8,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-586345","Ryzeal"
"12073",9,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"ryzeal-586345","Ryzeal"
"12074",10,21044178,"Abyss Dweller",1,1,"ryzeal-586345","Ryzeal"
"12075",11,9763474,"Haggard Lizardose",1,1,"ryzeal-586345","Ryzeal"
"12076",0,34267821,"Artifact Lancea",3,2,"ryzeal-586345","Ryzeal"
"12077",1,73642296,"Ghost Belle & Haunted Mansion",2,2,"ryzeal-586345","Ryzeal"
"12078",2,18144507,"Harpie's Feather Duster",1,2,"ryzeal-586345","Ryzeal"
"12079",3,14532163,"Lightning Storm",2,2,"ryzeal-586345","Ryzeal"
"12080",4,2263869,"Ultimate Slayer",2,2,"ryzeal-586345","Ryzeal"
"12081",5,83326048,"Dimensional Barrier",1,2,"ryzeal-586345","Ryzeal"
"12082",6,41420027,"Solemn Judgment",3,2,"ryzeal-586345","Ryzeal"
"12083",7,67173574,"Number C102: Archfiend Seraph",1,2,"ryzeal-586345","Ryzeal"
"12084",0,34022970,"Ext Ryzeal",3,0,"ryzeal-588487","Ryzeal"
"12085",1,8633261,"Ice Ryzeal",3,0,"ryzeal-588487","Ryzeal"
"12086",2,35844557,"Sword Ryzeal",3,0,"ryzeal-588487","Ryzeal"
"12087",3,72238166,"Node Ryzeal",1,0,"ryzeal-588487","Ryzeal"
"12088",4,55697723,"Surfacing Big Jaws",1,0,"ryzeal-588487","Ryzeal"
"12089",5,81096431,"Drake Shark",1,0,"ryzeal-588487","Ryzeal"
"12090",6,42141493,"Mulcharmy Fuwalos",3,0,"ryzeal-588487","Ryzeal"
"12091",7,14558128,"Ash Blossom & Joyous Spring",3,0,"ryzeal-588487","Ryzeal"
"12092",8,97268402,"Effect Veiler",1,0,"ryzeal-588487","Ryzeal"
"12093",9,94145021,"Droll & Lock Bird",1,0,"ryzeal-588487","Ryzeal"
"12094",10,27204311,"Nibiru, the Primal Being",1,0,"ryzeal-588487","Ryzeal"
"12095",11,6798031,"Ryzeal Cross",1,0,"ryzeal-588487","Ryzeal"
"12096",12,85106525,"Bonfire",3,0,"ryzeal-588487","Ryzeal"
"12097",13,7477101,"Seventh Tachyon",3,0,"ryzeal-588487","Ryzeal"
"12098",14,23153227,"Seventh Ascension",2,0,"ryzeal-588487","Ryzeal"
"12099",15,65681983,"Crossout Designator",3,0,"ryzeal-588487","Ryzeal"
"12100",16,25311006,"Triple Tactics Talent",3,0,"ryzeal-588487","Ryzeal"
"12101",17,64664373,"Metaltronus",1,0,"ryzeal-588487","Ryzeal"
"12102",18,24224830,"Called by the Grave",1,0,"ryzeal-588487","Ryzeal"
"12103",19,10045474,"Infinite Impermanence",3,0,"ryzeal-588487","Ryzeal"
"12104",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-588487","Ryzeal"
"12105",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-588487","Ryzeal"
"12106",2,45852939,"Eclipse Twins",2,1,"ryzeal-588487","Ryzeal"
"12107",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-588487","Ryzeal"
"12108",4,16643334,"Starliege Photon Blast Dragon",1,1,"ryzeal-588487","Ryzeal"
"12109",5,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-588487","Ryzeal"
"12110",6,94380860,"Number 103: Ragnazero",1,1,"ryzeal-588487","Ryzeal"
"12111",7,2061963,"Number 104: Masquerade",1,1,"ryzeal-588487","Ryzeal"
"12112",8,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-588487","Ryzeal"
"12113",9,440556,"Bahamut Shark",1,1,"ryzeal-588487","Ryzeal"
"12114",10,90809975,"Toadally Awesome",1,1,"ryzeal-588487","Ryzeal"
"12115",11,21044178,"Abyss Dweller",1,1,"ryzeal-588487","Ryzeal"
"12116",0,34267821,"Artifact Lancea",3,2,"ryzeal-588487","Ryzeal"
"12117",1,87126721,"Mulcharmy Meowls",3,2,"ryzeal-588487","Ryzeal"
"12118",2,84192580,"Mulcharmy Purulia",3,2,"ryzeal-588487","Ryzeal"
"12119",3,94145021,"Droll & Lock Bird",2,2,"ryzeal-588487","Ryzeal"
"12120",4,18144507,"Harpie's Feather Duster",1,2,"ryzeal-588487","Ryzeal"
"12121",5,64664373,"Metaltronus",2,2,"ryzeal-588487","Ryzeal"
"12122",6,20785975,"Number C103: Ragnafinity",1,2,"ryzeal-588487","Ryzeal"
"12123",0,34022970,"Ext Ryzeal",3,0,"ryzeal-588514","Ryzeal"
"12124",1,8633261,"Ice Ryzeal",3,0,"ryzeal-588514","Ryzeal"
"12125",2,35844557,"Sword Ryzeal",3,0,"ryzeal-588514","Ryzeal"
"12126",3,72238166,"Node Ryzeal",1,0,"ryzeal-588514","Ryzeal"
"12127",4,97268402,"Effect Veiler",1,0,"ryzeal-588514","Ryzeal"
"12128",5,14558128,"Ash Blossom & Joyous Spring",3,0,"ryzeal-588514","Ryzeal"
"12129",6,42141493,"Mulcharmy Fuwalos",3,0,"ryzeal-588514","Ryzeal"
"12130",7,94145021,"Droll & Lock Bird",3,0,"ryzeal-588514","Ryzeal"
"12131",8,59438930,"Ghost Ogre & Snow Rabbit",1,0,"ryzeal-588514","Ryzeal"
"12132",9,27204311,"Nibiru, the Primal Being",1,0,"ryzeal-588514","Ryzeal"
"12133",10,60394026,"Ryzeal Plugin",1,0,"ryzeal-588514","Ryzeal"
"12134",11,6798031,"Ryzeal Cross",2,0,"ryzeal-588514","Ryzeal"
"12135",12,85106525,"Bonfire",3,0,"ryzeal-588514","Ryzeal"
"12136",13,7477101,"Seventh Tachyon",3,0,"ryzeal-588514","Ryzeal"
"12137",14,25311006,"Triple Tactics Talent",2,0,"ryzeal-588514","Ryzeal"
"12138",15,64664373,"Metaltronus",1,0,"ryzeal-588514","Ryzeal"
"12139",16,65681983,"Crossout Designator",3,0,"ryzeal-588514","Ryzeal"
"12140",17,24224830,"Called by the Grave",1,0,"ryzeal-588514","Ryzeal"
"12141",18,10045474,"Infinite Impermanence",3,0,"ryzeal-588514","Ryzeal"
"12142",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-588514","Ryzeal"
"12143",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-588514","Ryzeal"
"12144",2,45852939,"Eclipse Twins",2,1,"ryzeal-588514","Ryzeal"
"12145",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-588514","Ryzeal"
"12146",4,61399402,"Light Dragon @Ignister",1,1,"ryzeal-588514","Ryzeal"
"12147",5,16643334,"Starliege Photon Blast Dragon",1,1,"ryzeal-588514","Ryzeal"
"12148",6,6983839,"Tornado Dragon",1,1,"ryzeal-588514","Ryzeal"
"12149",7,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-588514","Ryzeal"
"12150",8,2061963,"Number 104: Masquerade",1,1,"ryzeal-588514","Ryzeal"
"12151",9,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-588514","Ryzeal"
"12152",10,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"ryzeal-588514","Ryzeal"
"12153",11,21044178,"Abyss Dweller",1,1,"ryzeal-588514","Ryzeal"
"12154",0,34267821,"Artifact Lancea",3,2,"ryzeal-588514","Ryzeal"
"12155",1,87126721,"Mulcharmy Meowls",3,2,"ryzeal-588514","Ryzeal"
"12156",2,84192580,"Mulcharmy Purulia",2,2,"ryzeal-588514","Ryzeal"
"12157",3,18144507,"Harpie's Feather Duster",1,2,"ryzeal-588514","Ryzeal"
"12158",4,14532163,"Lightning Storm",2,2,"ryzeal-588514","Ryzeal"
"12159",5,41420027,"Solemn Judgment",3,2,"ryzeal-588514","Ryzeal"
"12160",6,67173574,"Number C102: Archfiend Seraph",1,2,"ryzeal-588514","Ryzeal"
"12161",0,34022970,"Ext Ryzeal",3,0,"ryzeal-588516","Ryzeal"
"12162",1,8633261,"Ice Ryzeal",3,0,"ryzeal-588516","Ryzeal"
"12163",2,35844557,"Sword Ryzeal",3,0,"ryzeal-588516","Ryzeal"
"12164",3,72238166,"Node Ryzeal",1,0,"ryzeal-588516","Ryzeal"
"12165",4,42141493,"Mulcharmy Fuwalos",3,0,"ryzeal-588516","Ryzeal"
"12166",5,14558128,"Ash Blossom & Joyous Spring",3,0,"ryzeal-588516","Ryzeal"
"12167",6,94145021,"Droll & Lock Bird",3,0,"ryzeal-588516","Ryzeal"
"12168",7,60394026,"Ryzeal Plugin",1,0,"ryzeal-588516","Ryzeal"
"12169",8,6798031,"Ryzeal Cross",2,0,"ryzeal-588516","Ryzeal"
"12170",9,85106525,"Bonfire",3,0,"ryzeal-588516","Ryzeal"
"12171",10,14087893,"Book of Moon",2,0,"ryzeal-588516","Ryzeal"
"12172",11,35480699,"Book of Eclipse",2,0,"ryzeal-588516","Ryzeal"
"12173",12,64664373,"Metaltronus",2,0,"ryzeal-588516","Ryzeal"
"12174",13,35261759,"Pot of Desires",2,0,"ryzeal-588516","Ryzeal"
"12175",14,84211599,"Pot of Prosperity",1,0,"ryzeal-588516","Ryzeal"
"12176",15,25311006,"Triple Tactics Talent",3,0,"ryzeal-588516","Ryzeal"
"12177",16,24224830,"Called by the Grave",1,0,"ryzeal-588516","Ryzeal"
"12178",17,10045474,"Infinite Impermanence",3,0,"ryzeal-588516","Ryzeal"
"12179",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-588516","Ryzeal"
"12180",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-588516","Ryzeal"
"12181",2,45852939,"Eclipse Twins",2,1,"ryzeal-588516","Ryzeal"
"12182",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-588516","Ryzeal"
"12183",4,16643334,"Starliege Photon Blast Dragon",1,1,"ryzeal-588516","Ryzeal"
"12184",5,6983839,"Tornado Dragon",1,1,"ryzeal-588516","Ryzeal"
"12185",6,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-588516","Ryzeal"
"12186",7,82633039,"Castel, the Skyblaster Musketeer",1,1,"ryzeal-588516","Ryzeal"
"12187",8,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-588516","Ryzeal"
"12188",9,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"ryzeal-588516","Ryzeal"
"12189",10,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"ryzeal-588516","Ryzeal"
"12190",11,21044178,"Abyss Dweller",1,1,"ryzeal-588516","Ryzeal"
"12191",0,34267821,"Artifact Lancea",3,2,"ryzeal-588516","Ryzeal"
"12192",1,84192580,"Mulcharmy Purulia",2,2,"ryzeal-588516","Ryzeal"
"12193",2,18144507,"Harpie's Feather Duster",1,2,"ryzeal-588516","Ryzeal"
"12194",3,14532163,"Lightning Storm",2,2,"ryzeal-588516","Ryzeal"
"12195",4,65681983,"Crossout Designator",3,2,"ryzeal-588516","Ryzeal"
"12196",5,35269904,"Triple Tactics Thrust",2,2,"ryzeal-588516","Ryzeal"
"12197",6,83326048,"Dimensional Barrier",1,2,"ryzeal-588516","Ryzeal"
"12198",7,87639778,"Harpie's Feather Storm",1,2,"ryzeal-588516","Ryzeal"
"12199",0,34022970,"Ext Ryzeal",3,0,"ryzeal-588731","Ryzeal"
"12200",1,8633261,"Ice Ryzeal",3,0,"ryzeal-588731","Ryzeal"
"12201",2,35844557,"Sword Ryzeal",3,0,"ryzeal-588731","Ryzeal"
"12202",3,72238166,"Node Ryzeal",1,0,"ryzeal-588731","Ryzeal"
"12203",4,84192580,"Mulcharmy Purulia",3,0,"ryzeal-588731","Ryzeal"
"12204",5,14558128,"Ash Blossom & Joyous Spring",3,0,"ryzeal-588731","Ryzeal"
"12205",6,94145021,"Droll & Lock Bird",3,0,"ryzeal-588731","Ryzeal"
"12206",7,60394026,"Ryzeal Plugin",1,0,"ryzeal-588731","Ryzeal"
"12207",8,6798031,"Ryzeal Cross",2,0,"ryzeal-588731","Ryzeal"
"12208",9,85106525,"Bonfire",3,0,"ryzeal-588731","Ryzeal"
"12209",10,14087893,"Book of Moon",3,0,"ryzeal-588731","Ryzeal"
"12210",11,64664373,"Metaltronus",2,0,"ryzeal-588731","Ryzeal"
"12211",12,25311006,"Triple Tactics Talent",2,0,"ryzeal-588731","Ryzeal"
"12212",13,35261759,"Pot of Desires",2,0,"ryzeal-588731","Ryzeal"
"12213",14,84211599,"Pot of Prosperity",1,0,"ryzeal-588731","Ryzeal"
"12214",15,24224830,"Called by the Grave",1,0,"ryzeal-588731","Ryzeal"
"12215",16,10045474,"Infinite Impermanence",3,0,"ryzeal-588731","Ryzeal"
"12216",17,33787730,"Ryzeal Plasma Hole",1,0,"ryzeal-588731","Ryzeal"
"12217",0,34909328,"Ryzeal Detonator",2,1,"ryzeal-588731","Ryzeal"
"12218",1,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-588731","Ryzeal"
"12219",2,45852939,"Eclipse Twins",2,1,"ryzeal-588731","Ryzeal"
"12220",3,9940036,"Mereologic Aggregator",1,1,"ryzeal-588731","Ryzeal"
"12221",4,61399402,"Light Dragon @Ignister",1,1,"ryzeal-588731","Ryzeal"
"12222",5,6983839,"Tornado Dragon",1,1,"ryzeal-588731","Ryzeal"
"12223",6,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-588731","Ryzeal"
"12224",7,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-588731","Ryzeal"
"12225",8,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"ryzeal-588731","Ryzeal"
"12226",9,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"ryzeal-588731","Ryzeal"
"12227",10,21044178,"Abyss Dweller",1,1,"ryzeal-588731","Ryzeal"
"12228",11,98462037,"Sky Striker Ace - Azalea",1,1,"ryzeal-588731","Ryzeal"
"12229",0,34267821,"Artifact Lancea",3,2,"ryzeal-588731","Ryzeal"
"12230",1,42141493,"Mulcharmy Fuwalos",3,2,"ryzeal-588731","Ryzeal"
"12231",2,87126721,"Mulcharmy Meowls",2,2,"ryzeal-588731","Ryzeal"
"12232",3,27204311,"Nibiru, the Primal Being",2,2,"ryzeal-588731","Ryzeal"
"12233",4,18144507,"Harpie's Feather Duster",1,2,"ryzeal-588731","Ryzeal"
"12234",5,14532163,"Lightning Storm",2,2,"ryzeal-588731","Ryzeal"
"12235",6,41420027,"Solemn Judgment",2,2,"ryzeal-588731","Ryzeal"
"12236",0,8633261,"Ice Ryzeal",2,0,"ryzeal-594734","Ryzeal"
"12237",1,35844557,"Sword Ryzeal",2,0,"ryzeal-594734","Ryzeal"
"12238",2,72238166,"Node Ryzeal",1,0,"ryzeal-594734","Ryzeal"
"12239",3,34022970,"Ext Ryzeal",2,0,"ryzeal-594734","Ryzeal"
"12240",4,67972302,"Sakitama",1,0,"ryzeal-594734","Ryzeal"
"12241",5,42141493,"Mulcharmy Fuwalos",3,0,"ryzeal-594734","Ryzeal"
"12242",6,14558127,"Ash Blossom & Joyous Spring",3,0,"ryzeal-594734","Ryzeal"
"12243",7,94145021,"Droll & Lock Bird",3,0,"ryzeal-594734","Ryzeal"
"12244",8,97268402,"Effect Veiler",1,0,"ryzeal-594734","Ryzeal"
"12245",9,7477101,"Seventh Tachyon",3,0,"ryzeal-594734","Ryzeal"
"12246",10,23153227,"Seventh Ascension",3,0,"ryzeal-594734","Ryzeal"
"12247",11,25311006,"Triple Tactics Talent",1,0,"ryzeal-594734","Ryzeal"
"12248",12,84211599,"Pot of Prosperity",1,0,"ryzeal-594734","Ryzeal"
"12249",13,85106525,"Bonfire",1,0,"ryzeal-594734","Ryzeal"
"12250",14,14087893,"Book of Moon",3,0,"ryzeal-594734","Ryzeal"
"12251",15,24224830,"Called by the Grave",1,0,"ryzeal-594734","Ryzeal"
"12252",16,60394026,"Ryzeal Plugin",1,0,"ryzeal-594734","Ryzeal"
"12253",17,65681983,"Crossout Designator",1,0,"ryzeal-594734","Ryzeal"
"12254",18,6798031,"Ryzeal Cross",2,0,"ryzeal-594734","Ryzeal"
"12255",19,10045474,"Infinite Impermanence",3,0,"ryzeal-594734","Ryzeal"
"12256",20,31548215,"Gravedigger's Trap Hole",1,0,"ryzeal-594734","Ryzeal"
"12257",21,33787730,"Ryzeal Plasma Hole",1,0,"ryzeal-594734","Ryzeal"
"12258",0,9940036,"Mereologic Aggregator",1,1,"ryzeal-594734","Ryzeal"
"12259",1,67173574,"Number C102: Archfiend Seraph",1,1,"ryzeal-594734","Ryzeal"
"12260",2,34909328,"Ryzeal Detonator",1,1,"ryzeal-594734","Ryzeal"
"12261",3,2061963,"Number 104: Masquerade",1,1,"ryzeal-594734","Ryzeal"
"12262",4,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-594734","Ryzeal"
"12263",5,45852939,"Eclipse Twins",2,1,"ryzeal-594734","Ryzeal"
"12264",6,1269512,"Full Armored Utopic Ray Lancer",1,1,"ryzeal-594734","Ryzeal"
"12265",7,61399402,"Light Dragon @Ignister",1,1,"ryzeal-594734","Ryzeal"
"12266",8,6983839,"Tornado Dragon",1,1,"ryzeal-594734","Ryzeal"
"12267",9,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"ryzeal-594734","Ryzeal"
"12268",10,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-594734","Ryzeal"
"12269",11,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-594734","Ryzeal"
"12270",12,6511113,"Traptrix Rafflesia",1,1,"ryzeal-594734","Ryzeal"
"12271",0,34267821,"Artifact Lancea",3,2,"ryzeal-594734","Ryzeal"
"12272",1,87126721,"Mulcharmy Meowls",3,2,"ryzeal-594734","Ryzeal"
"12273",2,73642296,"Ghost Belle & Haunted Mansion",3,2,"ryzeal-594734","Ryzeal"
"12274",3,24299458,"Forbidden Droplet",3,2,"ryzeal-594734","Ryzeal"
"12275",4,41420027,"Solemn Judgment",3,2,"ryzeal-594734","Ryzeal"
"12276",0,19899073,"Ame no Murakumo no Mitsurugi",2,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12277",1,55397172,"Futsu no Mitama no Mitsurugi",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12278",2,18176525,"Mitsurugi no Mikoto, Saji",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12279",3,82782870,"Mitsurugi no Mikoto, Kusanagi",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12280",4,20295753,"Night Sword Serpent",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12281",5,34022970,"Ext Ryzeal",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12282",6,8633261,"Ice Ryzeal",2,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12283",7,35844557,"Sword Ryzeal",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12284",8,72238166,"Node Ryzeal",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12285",9,95679145,"Dogmatika Maximus",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12286",10,42141493,"Mulcharmy Fuwalos",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12287",11,87126721,"Mulcharmy Meowls",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12288",12,81560239,"Mitsurugi Ritual",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12289",13,45171524,"Mitsurugi Prayers",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12290",14,6798031,"Ryzeal Cross",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12291",15,85106525,"Bonfire",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12292",16,1984618,"Nadir Servant",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12293",17,24299458,"Forbidden Droplet",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12294",18,25311006,"Triple Tactics Talent",3,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12295",19,17954937,"Mitsurugi Great Purification",1,0,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12296",0,11398059,"King of the Feral Imps",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12297",1,45852939,"Eclipse Twins",2,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12298",2,34909328,"Ryzeal Detonator",2,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12299",3,7511613,"Ryzeal Duo Drive",2,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12300",4,9940036,"Mereologic Aggregator",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12301",5,46772449,"Evilswarm Exciton Knight",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12302",6,66011101,"Number 60: Dugares the Timeless",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12303",7,1269512,"Full Armored Utopic Ray Lancer",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12304",8,21044178,"Abyss Dweller",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12305",9,79606837,"Herald of the Arc Light",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12306",10,11765832,"Garura, Wings of Resonant Life",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12307",11,80532587,"Elder Entity N'tss",1,1,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12308",0,34267821,"Artifact Lancea",3,2,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12309",1,94145021,"Droll & Lock Bird",3,2,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12310",2,64664373,"Metaltronus",3,2,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12311",3,41420027,"Solemn Judgment",3,2,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12312",4,40605147,"Solemn Strike",3,2,"ryzeal-dogmatika-mitsurugi-564534","Mitsurugi"
"12313",0,19899073,"Ame no Murakumo no Mitsurugi",2,0,"ryzeal-dogmatika-mitsurugi-567621","Mitsurugi"
"12314",1,55397172,"Futsu no Mitama no Mitsurugi",1,0,"ryzeal-dogmatika-mitsurugi-567621","Mitsurugi"
"12315",2,18176525,"Mitsurugi no Mikoto, Saji",2,0,"ryzeal-dogmatika-mitsurugi-567621","Mitsurugi"
"12316",3,82782870,"Mitsurugi no Mikoto, Kusanagi",1,0,"ryzeal-dogmatika-mitsurugi-567621","Mitsurugi"
